,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,mood
822,Shut Up and Dance,TALKING IS HARD,WALK THE MOON,2014-12-02,199080,82,0.578,0.00701,0.578,0.866,0.0,0.257,-3.804,0.0619,128.038,4,2
823,Riptide,Dream Your Life Away,Vance Joy,2014-09-08,204280,81,0.484,0.431,0.484,0.731,0.0,0.151,-6.694,0.0379,101.654,4,2
824,I Love It (feat. Charli XCX),THIS IS... ICONA POP,Icona Pop,2013-08-27,157152,61,0.711,0.00952,0.711,0.906,1.64e-05,0.153,-2.671,0.0284,125.916,4,2
825,Rolling in the Deep,21,Adele,2011-01-24,228093,84,0.73,0.138,0.73,0.769,0.0,0.0473,-5.114,0.0298,104.948,4,2
826,Born This Way,"For you, Mom",Various Artists,2021-05-07,260413,26,0.586,0.00387,0.586,0.835,0.0,0.304,-5.117,0.146,123.936,4,2
827,Heart Attack,2010 Favorite Hits,Various Artists,2021-05-07,210840,28,0.502,0.0754,0.502,0.785,0.0,0.239,-4.803,0.104,174.024,4,2
828,Wild & Free,Crystal Sky (New Version),Lena,2015-10-23,195120,63,0.619,0.248,0.619,0.658,5e-06,0.298,-5.217,0.0287,90.0,4,2
829,Classic,MKTO,MKTO,2012,175426,84,0.72,0.0384,0.72,0.791,0.0,0.157,-4.689,0.124,102.071,4,2
830,Little Lion Man,Sigh No More,Mumford & Sons,2009-01-01,245173,68,0.517,0.0275,0.517,0.492,3.19e-05,0.0873,-8.05,0.0272,138.585,4,2
831,Tausend Tattoos,Tausend Tattoos,Sido,2018-10-26,204958,62,0.652,0.129,0.652,0.818,0.0,0.234,-4.223,0.221,92.246,4,2
832,Diamonds,Unapologetic (Deluxe),Rihanna,2012-12-11,225146,76,0.564,0.00125,0.564,0.71,0.0,0.109,-4.92,0.0461,91.972,4,2
833,Prom Queen,Prom Queen,Molly Kate Kestner,2017-02-03,226143,65,0.601,0.0495,0.601,0.706,0.0,0.0982,-4.537,0.0458,91.996,4,2
834,Runaway,All My Demons Greeting Me As A Friend (Deluxe),AURORA,2016-03-11,248826,80,0.422,0.629,0.422,0.302,7.83e-05,0.104,-9.214,0.0372,114.089,4,2
835,I Kissed A Girl,One Of The Boys,Katy Perry,2008-06-17,179640,73,0.699,0.00223,0.699,0.76,0.0,0.132,-3.173,0.0677,129.996,4,2
836,Hips Don't Lie (feat. Wyclef Jean),"Oral Fixation, Vol. 2 (Expanded Edition)",Shakira,2005-11-28,218093,82,0.778,0.284,0.778,0.824,0.0,0.405,-5.892,0.0707,100.024,4,2
837,S&M,Loud,Rihanna,2010-11-16,243533,74,0.767,0.0113,0.767,0.682,0.00016,0.104,-5.02,0.042,127.975,4,2
838,Formula,Euphoria (Original Score from the HBO Series),Labrinth,2019-10-04,91869,82,0.574,0.0448,0.574,0.664,0.0553,0.146,-6.068,0.0409,144.654,4,2
839,Dandelions,Safe Haven,Ruth B.,2017-05-05,233720,86,0.609,0.0157,0.609,0.692,0.0,0.0864,-2.958,0.0259,116.959,3,2
840,Scars To Your Beautiful,Know-It-All (Deluxe),Alessia Cara,2016-03-11,230226,79,0.319,0.0285,0.319,0.739,0.0,0.111,-5.74,0.272,194.169,4,2
841,The Nights,The Days / Nights,Avicii,2014-01-01,176658,86,0.527,0.0166,0.527,0.835,0.0,0.249,-5.298,0.0433,125.983,4,2
842,Can't Hold Us - feat. Ray Dalton,The Heist,Macklemore & Ryan Lewis,2012-10-09,258342,83,0.641,0.0291,0.641,0.922,0.0,0.0862,-4.457,0.0786,146.078,4,2
843,This One's for You (feat. Zara Larsson) (Official Song UEFA EURO 2016),This One's for You (feat. Zara Larsson) [Official Song UEFA EURO 2016],David Guetta,2016-05-13,207272,69,0.367,0.0022,0.367,0.915,5.81e-05,0.0905,-3.456,0.0488,110.169,4,2
844,Don't You Worry Child - Radio Edit,Don't You Worry Child,Swedish House Mafia,2012-09-14,212862,79,0.612,0.112,0.612,0.84,0.0,0.116,-3.145,0.0509,129.042,4,2
845,Not Afraid,Recovery,Eminem,2010-06-18,248133,79,0.855,0.529,0.855,0.954,0.0,0.205,-1.19,0.264,114.635,5,2
846,Paradise,Mylo Xyloto,Coldplay,2011-10-24,278719,80,0.449,0.0509,0.449,0.585,8.75e-05,0.0833,-6.761,0.0268,139.631,4,2
847,East of Eden,Kicker,Zella Day,2015-01-01,186213,69,0.598,0.0355,0.598,0.803,9.66e-05,0.107,-3.203,0.0349,122.889,4,2
848,Castle on the Hill,÷ (Deluxe),Ed Sheeran,2017-03-03,261153,79,0.461,0.0232,0.461,0.834,1.14e-05,0.14,-4.868,0.0989,135.007,4,2
849,We Are The People (feat. Bono & The Edge) - Official UEFA EURO 2020 Song,We Are The People (feat. Bono & The Edge) [Official UEFA EURO 2020 Song],Martin Garrix,2021-05-13,217000,76,0.66,0.248,0.66,0.733,8.96e-06,0.17,-4.619,0.0359,119.933,4,2
850,Hou Me Vast (feat. Brahim Fouradi) - Titelsong van de film 'Spijt!',Hou Me Vast (feat. Brahim Fouradi) [Titelsong van de film 'Spijt!'],Fabienne Bergmans,2013-05-31,190026,48,0.655,0.115,0.655,0.833,0.0,0.363,-2.302,0.043,119.958,4,2
851,Colorado,Colorado,Milky Chance,2021-06-17,174347,78,0.79,0.287,0.79,0.744,0.000934,0.0909,-7.033,0.0294,123.984,4,2
852,Pompeii,Bad Blood,Bastille,2013-01-01,214147,76,0.679,0.0755,0.679,0.715,0.0,0.271,-6.383,0.0407,127.435,4,2
853,Beggin',Chosen,Måneskin,2017-12-08,211560,95,0.714,0.127,0.714,0.8,0.0,0.359,-4.808,0.0504,134.002,4,2
854,Drive By,California 37,Train,2012-04-17,195973,77,0.765,0.00107,0.765,0.837,1.06e-05,0.0801,-3.113,0.032,122.028,4,2
855,All We Are,All We Are,Richello,2020-04-10,120964,55,0.627,0.0505,0.627,0.874,0.0,0.118,-4.153,0.0432,125.095,4,2
856,Need to Know,Planet Her,Doja Cat,2021-06-25,210560,93,0.664,0.304,0.664,0.609,0.0,0.0926,-6.509,0.0707,130.041,4,2
857,Tongue Tied,Never Trust a Happy Song,Grouplove,2011-09-02,218013,80,0.56,0.00847,0.56,0.936,0.0,0.161,-5.835,0.0439,112.96,4,2
858,Are You Bored Yet? (feat. Clairo),Nothing Happens,Wallows,2019-03-22,178000,82,0.682,0.156,0.682,0.683,2.32e-05,0.273,-6.444,0.0287,120.023,4,2
859,Can't Stop Dancin',Can't Stop Dancin',Becky G,2014-11-04,198852,60,0.645,0.00545,0.645,0.669,0.00138,0.0997,-7.946,0.0638,100.052,4,2
860,Timber (feat. Ke$ha),Global Warming: Meltdown (Deluxe Version),Pitbull,2012,204160,80,0.581,0.0295,0.581,0.963,0.0,0.139,-4.087,0.0981,129.992,4,2
861,I Wanna Be Somebody to Someone,I Wanna Be Somebody to Someone,Nicholas Lentz,2020-09-18,216000,57,0.54,0.0297,0.54,0.88,0.0,0.0675,-5.601,0.0443,74.976,4,2
862,Unstoppable,This Is Acting,Sia,2016-02-18,217746,66,0.468,0.112,0.468,0.779,0.000373,0.101,-4.839,0.0779,173.799,4,2
863,Whatever,Whatever (Maxi Edition),Cro,2013-06-28,191486,50,0.67,0.00199,0.67,0.888,0.0,0.232,-4.622,0.0452,95.001,4,2
864,Ma Chérie - DJ Antoine vs Mad Mark 2k12 Radio Edit,Ma Chérie,DJ Antoine feat. The Beat Shakers,2011-10-28,191090,26,0.749,0.0278,0.749,0.59,0.000225,0.0396,-5.032,0.26,128.003,4,2
865,Als Ik Je Weer Zie,Als Ik Je Weer Zie,Thomas Acda,2021-01-15,207733,62,0.74,0.372,0.74,0.604,0.0,0.0829,-6.784,0.0379,101.925,4,2
866,A Brand New Day,The Wiz,Various Artists,1978-01-01,468733,48,0.353,0.329,0.353,0.869,0.000533,0.231,-6.519,0.205,140.504,4,2
867,I Won't Let You Down,I Won't Let You Down,Ph.D.,1981-01-01,242534,51,0.553,0.0524,0.553,0.406,0.686,0.125,-10.498,0.028,108.713,4,2
868,Shivers,Shivers,Ed Sheeran,2021-09-13,207853,94,0.788,0.281,0.788,0.859,0.0,0.0424,-2.724,0.0856,141.02,4,2
869,Zoutelande,Aan,BLØF,2017-05-19,223266,0,0.67,0.221,0.67,0.643,1.58e-05,0.142,-7.198,0.0286,129.013,4,2
870,Blijven Slapen,Blijven Slapen,Snelle,2021-02-26,170991,62,0.751,0.221,0.751,0.549,0.0,0.112,-7.798,0.106,106.01,4,2
871,Amigo,Amigo,Chef'Special,2017-03-03,180133,58,0.559,0.00834,0.559,0.922,0.0,0.356,-4.597,0.0504,145.0,4,2
872,So Incredible,Incredible,Ilse DeLange,2008-01-01,177120,53,0.537,0.114,0.537,0.857,0.0,0.724,-5.791,0.0257,103.989,4,2
873,Girl,Hotel New York,Anouk,2004-10-25,210733,56,0.672,0.00753,0.672,0.803,0.0,0.0597,-4.693,0.0285,136.007,4,2
874,Window Of Hope,Evolution,Oleta Adams,1993-01-01,262893,50,0.619,0.0282,0.619,0.82,0.0,0.302,-8.016,0.0309,111.01,4,2
875,Relight My Fire - Single Version,70s Gems,Various Artists,2010-03-26,224333,52,0.759,0.0687,0.759,0.871,0.0,0.342,-7.034,0.0391,120.43,4,2
876,Bad Habits,Bad Habits,Ed Sheeran,2021-06-25,231041,96,0.808,0.0469,0.808,0.897,3.14e-05,0.364,-3.712,0.0348,126.026,4,2
877,Hoe Het Danst,Hoe Het Danst,Marco Borsato,2019-06-28,252923,64,0.686,0.0597,0.686,0.86,0.0,0.19,-3.358,0.0517,130.027,4,2
878,Valerie (feat. Amy Winehouse) - Version Revisited,Version,Mark Ronson,2007-06-22,219413,1,0.698,0.00253,0.698,0.844,0.000426,0.124,-4.789,0.0544,105.828,4,2
879,You And Me,Just For You And Me - The Greatest Hits Collection,Spargo,2019-02-01,254160,52,0.797,0.383,0.797,0.679,2.31e-05,0.0677,-9.645,0.0758,119.832,4,2
880,In Your Arms,Passing Through (Deluxe),Chef'Special,2014-11-28,215269,45,0.669,0.646,0.669,0.406,1.27e-05,0.112,-12.186,0.0501,92.964,4,2
881,Happy Ending,Body And Soul,Joe Jackson,1984-01-01,218466,48,0.635,0.0973,0.635,0.808,0.0,0.141,-5.026,0.0262,131.377,4,2
882,Duurt Te Lang,Duurt Te Lang (Beste Zangers Seizoen 2019),Davina Michelle,2018-10-06,153527,61,0.638,0.127,0.638,0.444,0.0,0.0905,-14.221,0.196,173.707,4,2
883,Streets,Rivals,Kensington,2014-08-08,185358,0,0.376,0.000874,0.376,0.771,8.98e-06,0.274,-5.8,0.0422,168.154,4,2
884,IJskoud,Diamant,Nielson,2018-10-12,210200,56,0.668,0.0434,0.668,0.73,0.0109,0.368,-6.573,0.0476,98.024,4,2
885,Let Your Love Flow,Bellamy Brothers,The Bellamy Brothers,1976-07-01,198760,70,0.679,0.0611,0.679,0.553,7.16e-06,0.139,-14.687,0.0316,109.071,4,2
886,Late in the Evening,One-Trick Pony,Paul Simon,1980-08-01,242706,58,0.72,0.199,0.72,0.88,0.0246,0.0865,-8.988,0.0406,118.623,4,2
887,Go Like Elijah,"Yesterday, Today & Forever",Chi Coltrane,2009-09-24,241800,43,0.634,0.0394,0.634,0.879,8.92e-06,0.171,-5.268,0.0381,134.421,4,2
888,Don't Go Breaking My Heart,Rock Of The Westies (Remastered),Elton John,1975-10-24,275440,0,0.729,0.149,0.729,0.844,2.87e-06,0.0604,-8.824,0.0344,131.459,4,2
889,Teardrops - Single Version,Music For Groovin',Various Artists,2007-01-01,230573,57,0.879,0.037,0.879,0.693,0.119,0.18,-10.577,0.046,133.231,4,2
890,War,Rivals,Kensington,2014-08-08,176652,0,0.641,0.079,0.641,0.806,0.00158,0.0708,-6.281,0.0323,125.987,4,2
891,(Your Love Keeps Lifting Me) Higher & Higher,The Ultimate Jackie Wilson,Jackie Wilson,2006,181066,67,0.631,0.176,0.631,0.69,0.0,0.121,-6.676,0.0531,94.574,4,2
892,Daar Gaat Ze,Clouseau30,Clouseau,2017-09-01,227906,0,0.639,0.78,0.639,0.492,0.0,0.117,-8.497,0.0288,87.033,4,2
893,Walk Of Life,Sultans Of Swing - The Very Best Of Dire Straits,Dire Straits,1998-11-10,249333,0,0.461,0.416,0.461,0.936,0.000135,0.136,-6.824,0.104,172.43,4,2
894,Walking On Sunshine,Katrina & The Waves,Katrina & The Waves,1985,238733,77,0.596,0.0116,0.596,0.869,0.173,0.0678,-11.97,0.037,109.902,4,2
895,Like The Way I Do,Greatest Hits - The Road Less Traveled,Melissa Etheridge,2005,324760,0,0.591,0.0215,0.591,0.931,0.0,0.122,-4.84,0.0557,101.548,4,2
896,Grace Kelly,Life In Cartoon Motion,MIKA,2007-01-01,187733,0,0.676,0.0271,0.676,0.824,0.0152,0.363,-5.752,0.0449,122.221,4,2
897,Gimme Hope Jo'Anna,Gimmie Eddy - [The Dave Cash Collection],Eddy Grant,2011-05-09,243695,49,0.896,0.401,0.896,0.704,0.132,0.0884,-12.148,0.0402,128.685,4,2
898,J'aime la vie - No. 1 Eurovision Song Contest 1986,Best of Sandra Kim (Le meilleur des années 80),Sandra Kim,2011,184087,45,0.594,0.284,0.594,0.811,0.0,0.0998,-5.911,0.0319,139.112,4,2
899,Never Going Home,Never Going Home,Kungs,2021-05-21,169944,84,0.836,0.0907,0.836,0.846,0.047,0.057,-4.673,0.0392,122.042,4,2
900,Don't Stop,Rumours,Fleetwood Mac,1977-02-04,192133,0,0.686,0.0398,0.686,0.632,2.2e-06,0.0686,-11.433,0.0353,118.965,4,2
901,Rode Wijn,Rode Wijn,Maan,2020-03-24,203516,33,0.662,0.384,0.662,0.66,0.0,0.166,-5.649,0.0448,96.991,4,2
902,Just Can't Get Enough - Live in Hammersmith,Love In Itself.2 and Live Tracks,Depeche Mode,1983-01-01,335466,54,0.653,0.0082,0.653,0.975,0.5,0.678,-9.071,0.0409,126.919,4,2
903,Love Is In The Air,I Hate the Music,John Paul Young,2009-09-18,210293,66,0.557,0.0254,0.557,0.791,0.000264,0.0605,-7.201,0.0389,122.34,4,2
904,Hot Shot - Vocal Short Version,Hot Shot,Karen Young,1978-09-15,193265,43,0.712,0.103,0.712,0.84,0.00221,0.107,-8.944,0.042,119.581,4,2
905,Sterrenstof,De Lachende Derde,De Jeugd Van Tegenwoordig,2010-01-01,220946,62,0.714,0.317,0.714,0.79,1.27e-05,0.198,-3.757,0.109,97.012,4,2
906,Working My Way Back to You,The Very Best of the Spinners,The Spinners,1993,242666,62,0.818,0.289,0.818,0.768,4.73e-06,0.107,-6.975,0.0482,121.562,4,2
907,Lonely Boy,What's Wrong with This Picture?,Andrew Gold,1976,264893,53,0.588,0.0386,0.588,0.598,5.83e-05,0.107,-13.288,0.0296,123.724,4,2
908,Fascination,This Is Alphabeat,Alphabeat,2007-12-10,181666,0,0.491,0.000285,0.491,0.831,7.88e-05,0.0761,-5.321,0.0349,193.968,4,2
909,Walking in Memphis,Marc Cohn,Marc Cohn,1991-02-08,252613,71,0.567,0.545,0.567,0.512,0.0,0.296,-8.831,0.0357,130.271,4,2
910,You Can't Hurry Love,Favorites,The Supremes,2008-01-01,165080,0,0.617,0.762,0.617,0.81,0.0,0.134,-6.513,0.0798,97.389,4,2
911,Every Kinda People,Double Fun,Robert Palmer,1978-01-01,199200,0,0.631,0.248,0.631,0.547,0.000119,0.0523,-12.626,0.036,94.533,4,2
912,I Can Make You Feel Good,A Night to Remember,Shalamar,1999-01-01,256773,55,0.706,0.192,0.706,0.701,5.25e-06,0.0737,-10.251,0.0288,112.805,4,2
913,Driver's Seat,Fickle Heart (Plus Two Bonus Cuts),Sniff 'n' The Tears,1978,240746,1,0.754,0.0186,0.754,0.804,0.0604,0.207,-7.189,0.0368,132.967,4,2
914,Dance Little Sister,Introducing The Hardline According To Terence Trent D'Arby,Sananda Maitreya,1987-07-06,234640,52,0.722,0.161,0.722,0.696,0.0,0.0755,-11.095,0.0901,115.397,4,2
915,Shotgun,Staying at Tamara's,George Ezra,2018-03-23,201287,78,0.673,0.286,0.673,0.735,0.0,0.242,-4.733,0.0457,115.744,4,2
916,I Don't Feel Like Dancin',Ta Dah,Scissor Sisters,2006-01-01,288360,56,0.71,0.018,0.71,0.917,0.0,0.335,-3.385,0.0287,108.031,4,2
917,Here Comes The Sun - Remastered 2009,Abbey Road (Remastered),The Beatles,1969-09-26,185733,81,0.557,0.0339,0.557,0.54,0.00248,0.179,-10.484,0.0347,129.171,4,2
918,Lovely Day,Lean on Me: The Best of Bill Withers,Bill Withers,1994-08-09,255066,65,0.694,0.194,0.694,0.565,0.000172,0.0806,-12.583,0.0345,97.938,4,2
919,Would I Lie To You? - Edit,Pure 90s,Various Artists,2008-06-16,218960,0,0.706,0.412,0.706,0.636,0.0,0.163,-7.827,0.0337,101.089,4,2
920,Give It Up,Summer Sensations,Various Artists,2011-07-10,245706,0,0.837,0.0754,0.837,0.592,0.000251,0.0671,-14.264,0.0671,125.686,4,2
921,Ain't Nobody,"Epiphany: The Best of Chaka Khan, Vol. 1",Chaka Khan,1996-11-08,280853,68,0.8,0.189,0.8,0.878,0.000104,0.14,-7.109,0.0434,104.282,4,2
922,Suddenly I See,Eye To The Telescope,KT Tunstall,2005-01-01,201706,72,0.587,0.225,0.587,0.767,0.0,0.112,-5.713,0.0449,100.38,4,2
923,Love Is All,Playing Through The Changes: Anthology 1964-2020,Ray Fenwick,2021-04-30,194520,49,0.6,0.36,0.6,0.613,0.0,0.274,-9.435,0.034,111.795,4,2
924,Come Back and Stay - 2008 Remastered,No Parlez,Paul Young,1983,264853,58,0.624,0.116,0.624,0.803,1.15e-05,0.293,-7.985,0.0729,130.834,4,2
925,Happiness,Energy (Expanded Edition),The Pointer Sisters,1978,239933,46,0.627,0.16,0.627,0.843,0.000192,0.0554,-7.677,0.0952,106.817,4,2
926,Respect - 2003 Remaster,"Atlantic 60th: Soul, Sweat And Strut",Various Artists,2007-10-30,142186,64,0.744,0.0723,0.744,0.611,0.000532,0.0692,-6.386,0.0333,114.991,4,2
927,This Will Be (An Everlasting Love),Inseparable,Natalie Cole,1975-01-01,171960,72,0.685,0.228,0.685,0.623,0.00234,0.0295,-11.146,0.042,126.739,4,2
928,9 to 5,9 To 5 And Odd Jobs,Dolly Parton,1980,162466,76,0.554,0.416,0.554,0.783,1.54e-06,0.631,-5.852,0.0457,105.39,4,2
929,We Can Do Better,We Can Do Better,Matt Simons,2018-04-04,179895,0,0.629,0.0365,0.629,0.686,2.37e-05,0.0709,-4.851,0.0626,91.05,4,2
930,Oh Happy Day,Oh Happy Day: The Best Of The Edwin Hawkins Singers,The Edwin Hawkins Singers,2001-08-07,308600,49,0.321,0.0961,0.321,0.462,0.0,0.102,-10.711,0.0346,116.782,4,2
931,"December, 1963 (Oh What a Night!)",The Very Best of Frankie Valli & The 4 Seasons,Frankie Valli & The Four Seasons,2003-01-14,201093,63,0.727,0.058,0.727,0.588,5.46e-06,0.0414,-9.568,0.0253,104.413,4,2
932,Summer Of '69,Reckless (30th Anniversary / Deluxe Edition),Bryan Adams,1984-11-05,216053,81,0.508,0.0183,0.508,0.834,0.0,0.0732,-6.205,0.0386,139.131,4,2
933,High Energy,Passionate Love: Big Gay Valentines AnthemsPassionate Love: Big Gay Anthems,Various Artists,2015-01-18,409600,49,0.956,0.143,0.956,0.765,0.0461,0.25,-12.772,0.0619,124.252,4,2
934,Ala Day (Ik Leef Alleen Voor Jou),Re-Play,Re-Play,2021-01-01,225986,42,0.723,0.0682,0.723,0.575,0.0,0.0579,-6.793,0.0883,89.233,4,2
935,Wake Me up Before You Go-Go,THE FINAL,Wham!,1986-05-31,230666,0,0.612,0.192,0.612,0.738,0.0,0.0779,-6.648,0.0479,81.327,4,2
936,Brown Eyed Girl,Super Hits,Van Morrison,1999-04-29,182960,0,0.478,0.29,0.478,0.678,0.0,0.577,-7.032,0.0364,151.466,4,2
937,Give A Little Bit,Even In The Quietest Moments,Supertramp,1977-01-01,248173,75,0.531,0.0694,0.531,0.818,0.0096,0.263,-5.358,0.0452,90.767,4,2
938,(Feels Like) Heaven,Throw The Warped Wheel Out,Fiction Factory,1984-05-15,213960,59,0.541,0.214,0.541,0.822,0.00314,0.0521,-10.978,0.049,116.659,4,2
939,Watermelon Sugar,Fine Line,Harry Styles,2019-12-13,174000,89,0.548,0.122,0.548,0.816,0.0,0.335,-4.209,0.0465,95.39,4,2
940,Send Me on My Way,Music From Party of Five,Various Artists,1996-11-12,263333,71,0.5,0.114,0.5,0.681,4.01e-05,0.139,-9.556,0.0672,119.46,4,2
941,Town Called Malice,The Jam Story,The Jam,2006-06-05,172866,0,0.534,0.000855,0.534,0.943,0.0264,0.0697,-5.898,0.0845,101.754,4,2
942,I'm Gonna Be (500 Miles),Finest,The Proclaimers,2003-09-01,219466,72,0.851,0.151,0.851,0.551,0.0,0.0827,-5.177,0.0396,131.922,4,2
943,Oliver's Army,Armed Forces (Remastered 2020),Elvis Costello & The Attractions,2020-11-06,180840,61,0.527,0.336,0.527,0.725,0.0,0.221,-9.405,0.0287,143.162,4,2
944,Beautiful Day,All That You Can't Leave Behind,U2,2000-01-01,248400,74,0.536,0.0154,0.536,0.928,0.00134,0.2,-6.492,0.0589,136.258,4,2
945,"I Can't Help Myself (Sugar Pie, Honey Bunch)",The Definitive Collection,Four Tops,2008-01-01,163680,63,0.686,0.204,0.686,0.714,0.0,0.0592,-4.809,0.0287,126.736,4,2
946,Pack Up,Pack Up,Eliza Doolittle,2010-07-23,191026,45,0.712,0.488,0.712,0.775,0.0,0.7,-6.089,0.0572,134.902,4,2
947,Disco Inferno,Playlist: The Best Of The Trammps,The Trammps,2016-06-17,213840,61,0.676,0.000362,0.676,0.704,0.0709,0.139,-8.534,0.0329,129.594,4,2
948,Dancing Queen,Arrival,ABBA,1976,230693,3,0.539,0.382,0.539,0.884,0.00166,0.76,-6.53,0.0403,100.812,4,2
949,Reggae Night,La Felicidad... En 4 Minutos,Various Artists,2011-11-29,322440,0,0.801,0.301,0.801,0.757,8.25e-06,0.0708,-7.13,0.0369,109.366,4,2
950,Yeke Yeke,Akwaba Beach,Mory Kanté,1987-01-01,238253,48,0.652,0.148,0.652,0.74,0.012,0.352,-13.469,0.0411,125.741,4,2
951,I'm a Believer,The Definitive Monkees,The Monkees,2001-01-29,166906,40,0.519,0.534,0.519,0.772,1.21e-05,0.271,-6.784,0.0331,79.618,4,2
952,Listen to the Music,Toulouse Street,The Doobie Brothers,1972,227266,75,0.645,0.221,0.645,0.598,3.53e-06,0.0721,-13.18,0.0335,105.929,4,2
953,Take My Breath,Take My Breath,The Weeknd,2021-08-06,220196,88,0.748,0.0107,0.748,0.74,2.18e-05,0.101,-6.01,0.0484,121.004,4,2
954,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",Rudimental,2018-01-19,210772,74,0.653,0.194,0.653,0.809,0.0,0.165,-4.057,0.0474,92.213,4,2
955,I Wish,At The Close Of A Century,Stevie Wonder,1999-11-23,252333,48,0.822,0.0987,0.822,0.74,1.48e-05,0.0686,-10.527,0.0522,105.875,4,2
956,Ain't No Mountain High Enough - Stereo Version,20th Century Masters: The Millennium Collection: The Best Of Marvin Gaye & Tammi Terrell,Tammi Terrell,2000-01-01,149066,0,0.674,0.27,0.674,0.794,2.47e-06,0.211,-7.361,0.0726,129.292,4,2
957,"Ease On Down The Road #1 - From ""The Wiz"" Soundtrack",The Wiz,Various Artists,1978-01-01,234773,44,0.777,0.363,0.777,0.916,4.99e-06,0.102,-7.185,0.101,122.439,4,2
958,Sunny,Take The Heat Off Me,Boney M.,1976,242240,69,0.647,0.088,0.647,0.868,0.124,0.129,-6.427,0.106,121.82,4,2
959,You're The One That I Want - From “Grease”,Gold,Olivia Newton-John,2005-01-01,167613,0,0.739,0.193,0.739,0.766,7.28e-05,0.137,-6.023,0.0785,106.6,4,2
960,Push The Button,Taller In More Ways,Sugababes,2005,218093,65,0.962,0.0485,0.962,0.66,0.0,0.076,-5.096,0.061,126.016,4,2
961,Don't Worry Be Happy,The Collection,Bobby McFerrin,1997-01-01,292400,67,0.681,0.881,0.681,0.163,7.62e-05,0.0688,-22.597,0.165,69.283,4,2
962,Giant (with Rag'n'Bone Man),Giant (with Rag'n'Bone Man),Calvin Harris,2019-01-11,229184,74,0.807,0.016,0.807,0.887,0.000503,0.0811,-4.311,0.0361,122.015,4,2
963,A Little Less Conversation - JXL Radio Edit Remix,Elvis 75 - Good Rockin' Tonight,Elvis Presley,2009-12-28,211173,0,0.586,0.000155,0.586,0.935,0.277,0.159,-9.386,0.0482,114.997,4,2
964,Uptown Girl,The Essential Billy Joel,Billy Joel,2001-10-02,194866,64,0.696,0.0736,0.696,0.943,0.0,0.653,-2.962,0.0431,129.003,4,2
965,What Makes You Beautiful,Up All Night,One Direction,2012-05-25,199986,82,0.726,0.009,0.726,0.787,0.0,0.0596,-2.494,0.0737,124.99,4,2
966,Domino,Who You Are (Platinum Edition),Jessie J,2011-01-01,231840,74,0.758,0.0117,0.758,0.557,0.0,0.0418,-4.568,0.034,126.986,4,2
967,Mama,Blue,Jonas Blue,2018-11-09,184133,73,0.738,0.101,0.738,0.794,0.0,0.0533,-4.118,0.0416,104.014,4,2
968,Call Me Maybe,Kiss,Carly Rae Jepsen,2012-01-01,193400,79,0.783,0.0114,0.783,0.58,2.28e-06,0.108,-6.548,0.0408,120.021,4,2
969,Shut Up and Dance,TALKING IS HARD,WALK THE MOON,2014-12-02,199080,82,0.578,0.00701,0.578,0.866,0.0,0.257,-3.804,0.0619,128.038,4,2
970,Shake It Off,1989 (Deluxe),Taylor Swift,2014-01-01,219200,80,0.647,0.0647,0.647,0.8,0.0,0.334,-5.384,0.165,160.078,4,2
971,Party In The U.S.A.,The Time Of Our Lives (International Version),Miley Cyrus,2009-01-01,202066,79,0.652,0.00112,0.652,0.698,0.000115,0.0886,-4.667,0.042,96.021,4,2
972,Classic,MKTO,MKTO,2012,175426,84,0.72,0.0384,0.72,0.791,0.0,0.157,-4.689,0.124,102.071,4,2
973,Good Time,The Midsummer Station,Owl City,2012-01-01,205933,78,0.56,0.0239,0.56,0.872,6.98e-06,0.371,-4.269,0.14,126.05,4,2
974,Black Magic,Get Weird (Deluxe),Little Mix,2015-11-06,211773,3,0.777,0.0352,0.777,0.896,0.0,0.317,-4.467,0.0619,111.987,4,2
975,Marry You,Doo-Wops & Hooligans,Bruno Mars,2010-10-05,230192,75,0.621,0.332,0.621,0.82,0.0,0.104,-4.865,0.0367,144.905,4,2
976,Dynamite,The Rokstarr Hits Collection,Taio Cruz,2010-01-01,202613,81,0.751,0.00379,0.751,0.783,0.0,0.036,-3.724,0.0859,119.975,4,2
977,"Hey, Soul Sister","Save Me, San Francisco (Golden Gate Edition)",Train,2010-12-01,216773,83,0.673,0.185,0.673,0.886,0.0,0.0826,-4.44,0.0431,97.012,4,2
978,I Gotta Feeling,THE E.N.D. (THE ENERGY NEVER DIES) [Deluxe Version],Black Eyed Peas,2009-01-01,289133,80,0.743,0.0873,0.743,0.766,0.0,0.509,-6.375,0.0265,127.96,4,2
979,Firework,Teenage Dream,Katy Perry,2010-08-24,227893,72,0.638,0.141,0.638,0.832,0.0,0.113,-5.039,0.049,124.071,4,2
980,Raise Your Glass,Raise Your Glass,P!nk,2010-10-05,202960,76,0.7,0.0048,0.7,0.709,0.0,0.029,-5.006,0.0838,122.019,4,2
981,Love Story,Fearless,Taylor Swift,2008-11-11,235266,69,0.618,0.17,0.618,0.741,0.0,0.0822,-3.95,0.031,118.984,4,2
